student_id,domain,gender,age,10th_marks,12th_marks,graduation_marks,backlogs,internship_done,projects_count,certifications_count,communication_skills,leadership_skills,teamwork_skills,problem_solving_skills,interest_area,python_score,java_score,cpp_score,javascript_score,sql_score,machine_learning_score,data_structures_score,networking_score,cloud_computing_score,cybersecurity_score,web_dev_score,devops_score,circuit_design_score,embedded_c_score,pcb_design_score,matlab_score,vhdl_verilog_score,iot_score,signal_processing_score,microcontrollers_score,robotics_score,communication_systems_score,power_electronics_score,cad_tools_score,cad_design_score,thermodynamics_score,fluid_mechanics_score,manufacturing_processes_score,strength_of_materials_score,autocad_score,ansys_score,robotics_automation_score,quality_management_score,automobile_engineering_score,cnc_programming_score,lean_manufacturing_score,accounting_score,financial_modeling_score,ms_excel_score,marketing_score,business_strategy_score,statistics_score,communication_score,data_analysis_score,erp_knowledge_score,supply_chain_score,hr_management_score,entrepreneurship_score,recommended_career
S2015,CS/IT,Female,18,50,51,47,1,1,4,1,3,5,6,3,Networking,9,8,5,3,8,7,8,2,8,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI/ML Engineer
S2016,Mechanical,Prefer not to say,22,50,45,45,3,1,5,2,3,6,4,4,CAD Design,,,,,,,,,,,,,,,,,,,,,,,,,5,1,5,5,5,5,7,9,6,5,10,5,,,,,,,,,,,,,Robotics & Automation Engineer
S2017,Electronics,Prefer not to say,18,50,45,45,4,1,5,2,5,2,5,3,Telecommunications,,,,,,,,,,,,,8,10,6,3,1,2,7,7,4,3,4,8,,,,,,,,,,,,,,,,,,,,,,,,,Embedded Systems Engineer
S2018,Mechanical,Prefer not to say,25,50,45,49,4,1,3,3,4,3,6,3,Automobiles,,,,,,,,,,,,,,,,,,,,,,,,,8,3,6,8,6,9,5,5,5,5,7,6,,,,,,,,,,,,,CAD/CAM Engineer
S2019,Mechanical,Male,18,50,49,51,3,1,4,1,5,7,7,4,Manufacturing,,,,,,,,,,,,,,,,,,,,,,,,,9,3,3,5,8,4,6,10,7,5,10,2,,,,,,,,,,,,,Robotics & Automation Engineer
S2020,CS/IT,Male,22,50,45,52,3,1,3,2,6,5,5,7,Cloud & DevOps,7,7,8,4,8,8,7,6,2,6,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Scientist
S2021,Electronics,Male,23,50,49,45,1,1,3,3,3,2,6,4,IoT,,,,,,,,,,,,,4,8,1,5,1,6,7,6,3,10,6,7,,,,,,,,,,,,,,,,,,,,,,,,,Telecom Engineer
S2022,Commerce,Female,19,50,45,47,2,0,2,3,3,3,4,4,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,4,9,8,3,10,3,7,4,5,4,Marketing Manager
S2023,CS/IT,Male,21,50,57,46,1,1,4,2,5,4,5,8,Networking,8,5,8,9,8,3,4,6,5,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Web Developer
S2024,CS/IT,Male,20,50,45,45,5,0,3,3,1,3,4,6,Networking,5,4,3,5,9,3,8,2,3,2,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Database Administrator
S2025,Commerce,Prefer not to say,20,50,45,55,2,1,5,1,7,7,5,6,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,5,8,7,5,7,8,6,4,6,4,Marketing Manager
S2026,Electronics,Female,19,50,45,45,2,0,3,3,2,3,2,2,Robotics,,,,,,,,,,,,,2,5,2,10,1,5,8,2,5,10,5,6,,,,,,,,,,,,,,,,,,,,,,,,,Signal Processing Engineer
S2027,CS/IT,Prefer not to say,22,50,45,45,1,0,5,3,2,2,3,6,Coding,5,7,3,9,7,3,5,6,5,6,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Web Developer
S2028,Mechanical,Male,20,50,45,45,2,0,4,1,5,2,2,3,Quality Control,,,,,,,,,,,,,,,,,,,,,,,,,4,9,8,4,4,3,9,7,5,5,2,6,,,,,,,,,,,,,Thermal Engineer
S2029,Commerce,Female,23,50,45,45,2,0,3,1,3,3,7,7,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,3,8,10,7,7,4,3,4,3,10,Entrepreneur/Startup Founder
S2030,Mechanical,Prefer not to say,22,50,45,45,3,0,3,2,4,6,5,3,CAD/CAM,,,,,,,,,,,,,,,,,,,,,,,,,7,4,4,8,1,10,5,3,3,5,8,2,,,,,,,,,,,,,CAD/CAM Engineer
S2031,Electronics,Prefer not to say,24,54,45,45,1,1,2,2,3,5,7,6,Robotics,,,,,,,,,,,,,10,5,8,7,5,6,4,7,2,2,7,8,,,,,,,,,,,,,,,,,,,,,,,,,Hardware Engineer
S2032,CS/IT,Female,22,50,45,45,3,0,4,3,5,4,5,4,Web Development,7,5,3,7,4,5,4,9,6,10,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cybersecurity Analyst
S2033,Mechanical,Prefer not to say,21,50,51,45,3,1,3,3,7,4,3,5,Manufacturing,,,,,,,,,,,,,,,,,,,,,,,,,10,7,4,5,5,7,7,3,2,5,7,8,,,,,,,,,,,,,CAD/CAM Engineer
S2034,Electronics,Male,25,50,45,45,1,1,3,2,4,6,6,5,VLSI,,,,,,,,,,,,,3,4,5,8,6,5,10,7,2,10,5,8,,,,,,,,,,,,,,,,,,,,,,,,,Telecom Engineer
S2035,Electronics,Female,23,50,45,45,4,1,2,2,6,6,2,7,Signal Processing,,,,,,,,,,,,,2,6,4,6,4,4,10,5,3,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,Telecom Engineer
S2036,Commerce,Male,25,50,45,45,2,0,3,1,6,6,5,5,Entrepreneurship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,9,7,6,6,2,7,7,5,1,3,Data Analyst (Business)
S2037,CS/IT,Female,20,50,45,52,2,1,2,1,6,6,7,7,Cloud & DevOps,9,4,7,5,5,4,1,8,10,7,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cloud Engineer
S2038,Mechanical,Prefer not to say,24,50,45,47,1,0,4,2,6,2,4,5,CAD Design,,,,,,,,,,,,,,,,,,,,,,,,,4,5,4,5,9,5,5,2,8,7,2,8,,,,,,,,,,,,,Quality Control Engineer
S2039,CS/IT,Male,22,50,47,48,2,1,4,1,7,5,4,6,Web Development,7,8,5,3,1,6,10,5,8,3,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Software Developer
S2040,Mechanical,Female,21,50,45,45,2,0,2,1,5,2,4,3,Thermal Systems,,,,,,,,,,,,,,,,,,,,,,,,,8,10,8,1,4,4,4,7,5,8,4,4,,,,,,,,,,,,,Automobile Engineer
S2041,Commerce,Male,19,50,45,49,4,0,3,2,3,3,5,5,Marketing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,4,6,10,4,8,4,4,4,5,9,Entrepreneur/Startup Founder
S2042,CS/IT,Prefer not to say,23,50,54,45,4,1,3,2,3,7,6,4,Coding,8,3,6,10,7,4,6,8,2,5,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Web Developer
S2043,Electronics,Female,18,50,49,45,2,1,2,2,6,4,4,3,VLSI,,,,,,,,,,,,,10,7,7,5,9,3,6,4,4,4,6,6,,,,,,,,,,,,,,,,,,,,,,,,,VLSI Design Engineer
S2044,Commerce,Prefer not to say,24,50,46,45,3,0,3,2,7,6,7,7,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,5,7,7,3,8,3,6,3,6,7,Entrepreneur/Startup Founder
S2045,Electronics,Prefer not to say,22,53,45,45,1,1,3,2,4,5,5,5,Hardware Design,,,,,,,,,,,,,8,9,4,4,4,9,3,6,8,7,5,5,,,,,,,,,,,,,,,,,,,,,,,,,IoT Engineer
S2046,CS/IT,Male,19,50,45,45,1,0,5,1,7,6,7,5,Coding,9,7,2,4,4,6,4,7,9,3,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cloud Engineer
S2047,Mechanical,Prefer not to say,18,50,45,50,1,1,2,2,6,3,5,7,Quality Control,,,,,,,,,,,,,,,,,,,,,,,,,6,2,8,10,2,5,3,3,9,3,8,8,,,,,,,,,,,,,Manufacturing Engineer
S2048,Commerce,Prefer not to say,21,50,45,45,4,1,4,3,6,6,4,6,Supply Chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,9,10,2,6,6,7,4,2,10,Entrepreneur/Startup Founder
S2049,Mechanical,Prefer not to say,23,50,45,45,4,0,2,2,4,4,2,6,Thermal Systems,,,,,,,,,,,,,,,,,,,,,,,,,6,4,2,6,3,6,6,7,7,6,7,3,,,,,,,,,,,,,Robotics & Automation Engineer
S2050,Electronics,Female,19,50,45,45,2,1,4,1,7,3,5,5,Robotics,,,,,,,,,,,,,4,7,2,6,7,7,3,8,8,5,6,7,,,,,,,,,,,,,,,,,,,,,,,,,Robotics Engineer
S2051,Mechanical,Male,24,54,45,45,2,1,5,2,4,5,3,8,Manufacturing,,,,,,,,,,,,,,,,,,,,,,,,,10,7,5,2,8,9,8,3,7,5,9,3,,,,,,,,,,,,,CAD/CAM Engineer
S2052,Mechanical,Female,21,50,45,45,2,1,2,3,4,3,4,3,CAD/CAM,,,,,,,,,,,,,,,,,,,,,,,,,10,7,9,1,7,1,5,5,2,10,5,5,,,,,,,,,,,,,Automobile Engineer
S2053,Commerce,Male,19,55,50,51,4,1,4,3,4,4,5,4,Marketing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,7,9,8,1,5,3,6,4,8,10,Entrepreneur/Startup Founder
S2054,Mechanical,Female,22,50,45,45,4,0,3,3,6,6,6,7,CAD/CAM,,,,,,,,,,,,,,,,,,,,,,,,,6,3,4,10,7,5,6,6,5,2,8,6,,,,,,,,,,,,,Manufacturing Engineer
S2055,Mechanical,Male,24,55,48,55,3,1,5,3,6,6,7,3,Robotics,,,,,,,,,,,,,,,,,,,,,,,,,3,6,4,10,4,8,6,6,6,2,9,9,,,,,,,,,,,,,Manufacturing Engineer
S2056,Commerce,Female,24,50,45,45,4,1,4,2,7,7,6,6,Data Analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10,10,5,2,9,6,3,3,5,6,5,Financial Analyst
S2057,CS/IT,Female,18,50,46,45,5,0,1,3,6,2,2,4,Databases,9,3,1,1,1,4,7,9,9,3,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cloud Engineer
S2058,Mechanical,Male,21,50,45,45,3,0,5,2,4,5,5,6,Thermal Systems,,,,,,,,,,,,,,,,,,,,,,,,,6,4,5,9,7,4,7,7,3,4,7,3,,,,,,,,,,,,,Robotics & Automation Engineer
S2059,Electronics,Male,18,50,45,47,4,1,5,3,6,4,6,4,Telecommunications,,,,,,,,,,,,,5,10,6,2,1,10,8,8,4,5,6,4,,,,,,,,,,,,,,,,,,,,,,,,,IoT Engineer
S2060,CS/IT,Female,18,50,48,45,1,1,3,3,4,6,5,6,Networking,5,4,6,10,5,3,4,8,4,5,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Web Developer
S2061,Commerce,Female,21,50,45,45,2,0,2,1,4,2,5,5,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,3,10,5,5,8,6,4,5,3,7,Marketing Manager
S2062,Commerce,Prefer not to say,18,51,50,52,0,1,5,2,5,7,8,7,Data Analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,7,4,5,10,6,10,8,7,7,7,Data Analyst (Business)
S2063,CS/IT,Prefer not to say,22,50,45,48,4,0,3,3,7,2,7,5,AI & ML,9,5,1,6,5,2,5,10,6,8,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cybersecurity Analyst
S2064,Mechanical,Prefer not to say,20,54,45,45,3,1,3,3,6,7,7,6,CAD Design,,,,,,,,,,,,,,,,,,,,,,,,,10,4,6,7,7,9,6,7,4,5,2,6,,,,,,,,,,,,,Mechanical Design Engineer
S2065,Mechanical,Prefer not to say,18,50,45,45,4,1,4,1,4,6,2,2,Automobiles,,,,,,,,,,,,,,,,,,,,,,,,,4,6,5,9,8,6,5,3,8,2,1,6,,,,,,,,,,,,,Quality Control Engineer
S2066,CS/IT,Female,22,56,49,47,2,1,5,3,4,4,6,5,Cloud & DevOps,10,9,7,6,4,5,10,5,6,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Software Developer
S2067,CS/IT,Male,25,50,45,45,2,1,4,2,6,5,5,3,Web Development,9,2,5,4,5,9,8,2,4,3,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI/ML Engineer
S2068,Commerce,Male,19,61,58,60,2,1,4,3,8,6,4,7,Marketing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,9,6,10,7,6,10,7,6,5,4,Business Analyst
S2069,Mechanical,Prefer not to say,25,50,49,57,1,1,3,4,5,7,4,4,CAD Design,,,,,,,,,,,,,,,,,,,,,,,,,6,6,7,8,5,2,6,7,8,6,10,10,,,,,,,,,,,,,Manufacturing Engineer
S2070,Mechanical,Male,20,50,51,45,2,1,2,2,5,4,4,5,CAD/CAM,,,,,,,,,,,,,,,,,,,,,,,,,7,5,4,8,7,5,3,10,4,4,9,5,,,,,,,,,,,,,Robotics & Automation Engineer
S2071,Electronics,Male,25,50,45,55,2,1,5,2,3,7,6,7,Signal Processing,,,,,,,,,,,,,7,8,5,6,2,4,8,7,10,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,Robotics Engineer
S2072,Mechanical,Female,24,50,45,45,3,1,4,2,5,2,2,5,Thermal Systems,,,,,,,,,,,,,,,,,,,,,,,,,6,8,5,5,5,1,4,3,5,8,8,4,,,,,,,,,,,,,Automobile Engineer
S2073,Mechanical,Male,23,50,46,45,3,0,3,1,6,7,6,6,Manufacturing,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,7,3,6,4,3,8,7,8,10,,,,,,,,,,,,,Manufacturing Engineer
S2074,CS/IT,Female,19,50,45,45,4,1,2,3,5,6,4,3,Web Development,8,3,8,6,7,5,7,8,2,7,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Database Administrator
S2075,Mechanical,Male,23,55,54,51,4,1,3,2,3,5,3,4,Automobiles,,,,,,,,,,,,,,,,,,,,,,,,,5,4,5,9,8,6,4,7,9,6,4,6,,,,,,,,,,,,,Quality Control Engineer
S2076,CS/IT,Prefer not to say,22,51,45,45,4,0,2,2,3,2,5,5,Databases,9,7,7,8,5,5,10,2,3,3,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Software Developer
S2077,Commerce,Female,21,50,45,45,2,1,2,3,5,3,6,3,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,6,3,1,5,7,3,4,8,10,7,HR Manager
S2078,Mechanical,Prefer not to say,18,50,45,45,1,0,5,2,3,4,2,5,CAD Design,,,,,,,,,,,,,,,,,,,,,,,,,5,9,10,4,5,3,6,4,5,7,6,1,,,,,,,,,,,,,Thermal Engineer
S2079,Commerce,Female,22,50,45,45,4,1,4,2,3,2,3,4,Marketing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,9,5,10,9,2,7,6,2,3,1,Business Analyst
S2080,Commerce,Female,25,50,47,45,3,1,3,2,3,5,5,6,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8,9,3,10,8,5,10,5,4,5,2,Business Analyst
S2081,Commerce,Prefer not to say,25,50,45,45,2,1,3,2,3,6,5,5,Supply Chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,9,7,6,10,5,3,2,8,6,Marketing Manager
S2082,Electronics,Male,21,50,45,45,1,0,4,1,4,4,2,3,Hardware Design,,,,,,,,,,,,,5,6,6,3,6,7,5,7,4,6,5,6,,,,,,,,,,,,,,,,,,,,,,,,,IoT Engineer
S2083,Mechanical,Prefer not to say,20,50,45,48,1,1,3,1,6,5,4,6,Manufacturing,,,,,,,,,,,,,,,,,,,,,,,,,8,9,5,6,5,7,2,5,4,10,3,3,,,,,,,,,,,,,Automobile Engineer
S2084,Electronics,Male,24,56,50,58,1,1,5,3,8,5,8,4,Robotics,,,,,,,,,,,,,8,7,7,6,10,5,8,7,7,6,5,6,,,,,,,,,,,,,,,,,,,,,,,,,VLSI Design Engineer
S2085,Mechanical,Male,19,53,45,45,1,0,5,2,7,2,4,4,Thermal Systems,,,,,,,,,,,,,,,,,,,,,,,,,7,8,3,8,4,2,4,8,7,4,8,7,,,,,,,,,,,,,Manufacturing Engineer
S2086,Electronics,Prefer not to say,24,50,45,49,4,1,3,3,6,4,3,5,Signal Processing,,,,,,,,,,,,,7,6,8,1,5,6,8,3,5,3,9,6,,,,,,,,,,,,,,,,,,,,,,,,,Hardware Engineer
S2087,CS/IT,Female,25,50,45,45,3,1,2,1,6,6,5,4,AI & ML,8,4,8,3,6,10,6,3,5,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Scientist
S2088,Commerce,Prefer not to say,18,50,45,45,1,0,5,1,5,2,5,2,Supply Chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,10,4,2,6,5,8,8,4,4,2,Data Analyst (Business)
S2089,Electronics,Male,19,50,48,45,3,1,4,2,4,2,7,7,Signal Processing,,,,,,,,,,,,,6,10,6,5,3,5,3,6,8,6,5,5,,,,,,,,,,,,,,,,,,,,,,,,,Robotics Engineer
S2090,Mechanical,Male,18,51,48,45,1,1,3,1,6,4,3,3,CAD/CAM,,,,,,,,,,,,,,,,,,,,,,,,,9,6,9,4,5,7,5,5,3,9,6,6,,,,,,,,,,,,,Automobile Engineer
S2091,Electronics,Male,24,50,45,45,2,1,2,1,5,4,3,5,Signal Processing,,,,,,,,,,,,,7,3,3,5,6,6,6,1,6,7,3,4,,,,,,,,,,,,,,,,,,,,,,,,,Telecom Engineer
S2092,Electronics,Prefer not to say,23,50,48,45,1,0,4,2,6,3,5,4,Telecommunications,,,,,,,,,,,,,10,3,5,3,7,4,8,5,5,6,3,10,,,,,,,,,,,,,,,,,,,,,,,,,VLSI Design Engineer
S2093,Commerce,Male,20,50,49,45,2,0,5,2,6,4,3,5,Data Analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,7,9,4,4,6,2,6,7,1,7,6,Financial Analyst
S2094,CS/IT,Male,19,50,45,45,1,0,4,2,4,5,5,3,Coding,5,6,3,5,6,5,3,10,4,7,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cybersecurity Analyst
S2095,Electronics,Male,24,50,45,45,1,0,3,2,3,6,3,2,Robotics,,,,,,,,,,,,,4,3,4,10,5,3,10,2,3,6,7,4,,,,,,,,,,,,,,,,,,,,,,,,,Signal Processing Engineer
S2096,CS/IT,Male,19,50,45,45,3,1,3,2,2,2,4,5,Cybersecurity,4,4,8,9,7,1,5,3,4,4,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Web Developer
S2097,Mechanical,Female,24,50,45,45,1,1,5,2,5,4,4,3,CAD/CAM,,,,,,,,,,,,,,,,,,,,,,,,,7,4,3,5,7,2,4,6,8,3,7,7,,,,,,,,,,,,,Quality Control Engineer
S2098,Electronics,Prefer not to say,23,50,45,45,1,1,3,1,4,2,4,4,Robotics,,,,,,,,,,,,,8,7,5,5,1,5,2,10,2,4,4,8,,,,,,,,,,,,,,,,,,,,,,,,,Embedded Systems Engineer
S2099,Mechanical,Female,18,50,45,49,1,0,2,3,5,6,6,7,Robotics,,,,,,,,,,,,,,,,,,,,,,,,,7,8,8,7,5,8,6,4,4,4,4,3,,,,,,,,,,,,,Thermal Engineer
S2100,Commerce,Prefer not to say,20,50,45,51,1,1,2,3,5,5,3,6,Marketing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,3,7,8,6,10,6,5,8,4,8,Marketing Manager
S2101,Commerce,Male,23,50,51,45,3,1,5,1,5,3,5,3,Business Strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,7,2,4,10,6,8,5,2,6,7,Data Analyst (Business)
S2102,CS/IT,Female,19,50,48,48,4,0,4,1,4,2,4,7,AI & ML,8,7,3,4,7,9,5,4,5,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Scientist
S2103,Mechanical,Male,23,50,45,45,2,1,3,1,3,3,6,5,Manufacturing,,,,,,,,,,,,,,,,,,,,,,,,,5,5,7,10,4,5,8,6,6,4,8,6,,,,,,,,,,,,,Manufacturing Engineer
S2104,Mechanical,Prefer not to say,19,50,45,45,3,1,5,3,4,5,7,4,CAD Design,,,,,,,,,,,,,,,,,,,,,,,,,8,6,7,3,3,8,5,2,5,6,10,4,,,,,,,,,,,,,CAD/CAM Engineer
S2105,Electronics,Female,22,53,45,45,1,0,3,2,3,4,7,5,Signal Processing,,,,,,,,,,,,,10,8,5,5,5,3,5,7,8,5,6,2,,,,,,,,,,,,,,,,,,,,,,,,,Embedded Systems Engineer
S2106,Electronics,Female,18,50,46,45,4,1,3,2,7,5,5,4,Signal Processing,,,,,,,,,,,,,5,6,7,1,4,9,3,10,1,9,6,6,,,,,,,,,,,,,,,,,,,,,,,,,IoT Engineer
S2107,CS/IT,Prefer not to say,23,50,45,45,3,1,2,1,4,2,3,5,Web Development,7,3,3,4,7,7,4,8,2,10,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cybersecurity Analyst
S2108,CS/IT,Male,22,50,45,45,4,0,4,2,2,5,4,3,Cloud & DevOps,5,8,2,7,5,3,7,2,5,4,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Web Developer
S2109,CS/IT,Female,24,50,54,50,1,1,5,2,5,4,3,5,Cybersecurity,8,8,2,4,4,6,2,9,5,10,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cybersecurity Analyst
S2110,CS/IT,Prefer not to say,18,50,45,45,2,1,4,2,5,4,4,6,Cybersecurity,5,5,7,3,2,4,6,6,7,4,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cloud Engineer
S2111,CS/IT,Female,24,50,45,51,4,1,2,1,4,7,3,6,Cloud & DevOps,7,6,7,6,5,7,9,6,4,4,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Software Developer
S2112,Mechanical,Male,24,50,45,45,5,1,1,3,1,2,2,3,CAD Design,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4,6,5,3,7,3,7,3,4,8,,,,,,,,,,,,,Quality Control Engineer
S2113,Commerce,Male,25,50,45,45,3,1,3,3,5,4,6,2,Supply Chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,6,4,5,6,9,7,4,3,8,1,HR Manager
S2114,Mechanical,Female,22,58,53,48,3,1,2,3,5,5,5,6,CAD Design,,,,,,,,,,,,,,,,,,,,,,,,,10,3,5,6,7,10,8,4,8,4,9,7,,,,,,,,,,,,,CAD/CAM Engineer
S2115,CS/IT,Female,21,50,47,50,4,1,2,3,5,6,6,5,Cloud & DevOps,4,5,6,7,10,7,10,5,5,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Database Administrator
S2116,CS/IT,Female,22,50,52,46,1,1,4,2,5,4,5,6,Databases,10,10,8,3,6,7,9,3,7,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Software Developer
S2117,Electronics,Prefer not to say,25,50,45,45,4,0,4,3,6,6,5,3,Robotics,,,,,,,,,,,,,5,5,5,10,5,4,8,3,5,7,4,5,,,,,,,,,,,,,,,,,,,,,,,,,Signal Processing Engineer
S2118,Mechanical,Female,23,50,47,51,4,1,4,1,5,6,3,6,Automobiles,,,,,,,,,,,,,,,,,,,,,,,,,10,4,5,8,2,10,6,6,4,3,9,4,,,,,,,,,,,,,CAD/CAM Engineer
S2119,CS/IT,Prefer not to say,20,50,45,56,1,1,2,3,3,4,4,6,Networking,10,5,3,5,7,9,6,8,6,8,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI/ML Engineer
S2120,CS/IT,Male,19,50,47,45,4,1,2,2,6,4,7,5,Coding,10,4,5,4,6,7,9,7,1,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Scientist
S2121,CS/IT,Male,25,50,45,46,3,1,2,3,4,3,4,6,Web Development,5,3,3,7,8,4,6,7,10,5,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cloud Engineer
S2122,Electronics,Prefer not to say,21,50,52,51,3,1,2,1,7,5,6,4,Hardware Design,,,,,,,,,,,,,4,6,5,5,5,3,7,7,10,5,5,7,,,,,,,,,,,,,,,,,,,,,,,,,Robotics Engineer
S2123,Commerce,Male,20,50,45,45,3,0,2,2,3,6,3,4,Data Analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,1,3,7,6,10,6,4,3,8,5,HR Manager
S2124,Mechanical,Prefer not to say,22,50,45,45,2,1,2,1,5,2,2,2,Quality Control,,,,,,,,,,,,,,,,,,,,,,,,,5,2,6,10,3,5,5,1,7,2,7,8,,,,,,,,,,,,,Manufacturing Engineer
S2125,Commerce,Male,19,50,45,45,3,1,3,1,2,5,2,3,Data Analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,4,8,6,4,9,3,4,1,3,7,Marketing Manager
S2126,Commerce,Female,21,50,49,45,3,1,5,1,3,5,5,6,Entrepreneurship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,2,7,6,7,8,4,5,1,5,4,Marketing Manager
S2127,Electronics,Female,22,52,47,45,4,1,4,2,3,7,4,6,Telecommunications,,,,,,,,,,,,,6,8,7,7,7,6,8,6,3,8,6,3,,,,,,,,,,,,,,,,,,,,,,,,,Telecom Engineer
S2128,Commerce,Male,22,50,45,45,2,1,5,3,3,6,7,3,Supply Chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,8,1,9,8,5,9,8,6,3,5,Business Analyst
S2129,Mechanical,Female,24,50,45,47,1,0,2,2,4,5,5,7,Thermal Systems,,,,,,,,,,,,,,,,,,,,,,,,,7,3,5,5,8,10,4,4,3,8,8,2,,,,,,,,,,,,,CAD/CAM Engineer
S2130,Electronics,Female,25,50,45,45,4,1,3,2,5,2,6,5,Signal Processing,,,,,,,,,,,,,6,9,4,7,3,4,3,8,7,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,Robotics Engineer
S2131,Commerce,Male,21,50,45,45,1,1,2,1,2,4,6,7,Entrepreneurship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,2,7,9,3,5,2,4,5,7,10,Entrepreneur/Startup Founder
S2132,Mechanical,Prefer not to say,18,50,45,45,4,0,4,2,6,4,6,2,Automobiles,,,,,,,,,,,,,,,,,,,,,,,,,10,8,1,3,6,7,7,1,2,6,6,5,,,,,,,,,,,,,CAD/CAM Engineer
